duplicate_group_id	member_type	member_id	relation_type	evidence_grade	resolution	leakage_group_id	source_project	claim_impact
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-87-0412__006::GSE140228_smartseq2::TP8-88-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-88-0412__006::GSE140228_smartseq2::TP8-89-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-89-0412__006::GSE140228_smartseq2::TP8-9-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-9-0412__006::GSE140228_smartseq2::TP8-90-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-90-0412__006::GSE140228_smartseq2::TP8-91-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-91-0412__006::GSE140228_smartseq2::TP8-92-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-92-0412__006::GSE140228_smartseq2::TP8-93-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-93-0412__006::GSE140228_smartseq2::TP8-95-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-95-0412__006::GSE140228_smartseq2::TP8-96-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-96-0412__006::GSE140228_smartseq2::TP8-97-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-97-0412__006::GSE140228_smartseq2::TP8-99-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-99-0412__006::GSE140228_smartseq2::TP9-1-0322	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP9-1-0322__006::GSE140228_smartseq2::TP9-1-0327	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP9-1-0327__006::GSE140228_smartseq2::TP9-10-0327	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP9-10-0327__006::GSE140228_smartseq2::TP9-100-20171109	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP9-100-20171109__006::GSE140228_smartseq2::TP9-101-0322	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP9-101-0322__006::GSE140228_smartseq2::TP9-101-20171109	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP9-101-20171109__006::GSE140228_smartseq2::TP9-102-0322	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP9-102-0322__006::GSE140228_smartseq2::TP9-103-0322	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP9-103-0322__006::GSE140228_smartseq2::TP9-103-0327	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP9-103-0327__006::GSE140228_smartseq2::TP9-104-0322	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP9-104-0322__006::GSE140228_smartseq2::TP9-104-0327	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP9-104-0327__006::GSE140228_smartseq2::TP9-104-20171109	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP9-104-20171109__006::GSE140228_smartseq2::TP9-105-0322	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP9-105-0322__006::GSE140228_smartseq2::TP9-105-20171109	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP9-105-20171109__006::GSE140228_smartseq2::TP9-106-20171109	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP9-106-20171109__006::GSE140228_smartseq2::TP9-107-0322	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP9-107-0322__006::GSE140228_smartseq2::TP9-107-0327	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP9-107-0327__006::GSE140228_smartseq2::TP9-107-20171109	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP9-107-20171109__006::GSE140228_smartseq2::TP9-108-0322	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP9-108-0322__006::GSE140228_smartseq2::TP9-109-0327	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP9-109-0327__006::GSE140228_smartseq2::TP9-109-20171109	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP9-109-20171109__006::GSE140228_smartseq2::TP9-11-0322	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP9-11-0322__006::GSE140228_smartseq2::TP9-11-0327	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP9-11-0327__006::GSE140228_smartseq2::TP9-110-0322	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP9-110-0322__006::GSE140228_smartseq2::TP9-110-20171109	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP9-110-20171109__006::GSE140228_smartseq2::TP9-111-0327	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP9-111-0327__006::GSE140228_smartseq2::TP9-111-20171109	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP9-111-20171109__006::GSE140228_smartseq2::TP9-112-0327	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP9-112-0327__006::GSE140228_smartseq2::TP9-112-20171109	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP9-112-20171109__006::GSE140228_smartseq2::TP9-113-0322	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP9-113-0322__006::GSE140228_smartseq2::TP9-113-0327	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP9-113-0327__006::GSE140228_smartseq2::TP9-113-20171109	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP9-113-20171109__006::GSE140228_smartseq2::TP9-114-0322	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP9-114-0322__006::GSE140228_smartseq2::TP9-114-0327	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP9-114-0327__006::GSE140228_smartseq2::TP9-114-20171109	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
