physical_unit_id	source_id	dataset_id	opaque_patient_id	technical_eligibility	technical_reasons	technical_row_hash
HEST::SPA101	013_HEST	HEST_STUDY::85ef289e4d85fd28	HEST_STUDY::85ef289e4d85fd28::PATIENT::4a8df70afca776ec	ineligible	counts_not_technically_available|observation_count_unavailable|record_status_not_current	40f4339328bde9973da3da01c2401c9c9dfe2f2b8bf9f5c8a76407832832fe7b
HEST::SPA99	013_HEST	HEST_STUDY::85ef289e4d85fd28	HEST_STUDY::85ef289e4d85fd28::PATIENT::4a8df70afca776ec	ineligible	counts_not_technically_available|observation_count_unavailable|record_status_not_current	669d0f60722d011c02bc3aced16e102105f4995ac75ddaa395c55294b8502ed3
HEST::SPA54	013_HEST	HEST_STUDY::85ef289e4d85fd28	HEST_STUDY::85ef289e4d85fd28::PATIENT::533badac26491852	ineligible	counts_not_technically_available|observation_count_unavailable|record_status_not_current	d60ad2c8471efdef94a040658561dee186dc521b274f35bb223a69cc5fb5ea3d
HEST::SPA55	013_HEST	HEST_STUDY::85ef289e4d85fd28	HEST_STUDY::85ef289e4d85fd28::PATIENT::533badac26491852	ineligible	counts_not_technically_available|observation_count_unavailable|record_status_not_current	eca2d1597e3478258450c61af3d340697e631a391481a77955d6aa7d7e578957
HEST::SPA56	013_HEST	HEST_STUDY::85ef289e4d85fd28	HEST_STUDY::85ef289e4d85fd28::PATIENT::533badac26491852	ineligible	counts_not_technically_available|observation_count_unavailable|record_status_not_current	8c0c59fa426fb02e9759a42626061e18743e48bf565795ffc1c4a3811e0f9b8d
HEST::SPA102	013_HEST	HEST_STUDY::85ef289e4d85fd28	HEST_STUDY::85ef289e4d85fd28::PATIENT::79186ae4dd934def	ineligible	counts_not_technically_available|observation_count_unavailable|record_status_not_current	e3e2668f15122b55816c14dee84448b0559732cd6449ddd1c08a1a9d0026e151
HEST::SPA103	013_HEST	HEST_STUDY::85ef289e4d85fd28	HEST_STUDY::85ef289e4d85fd28::PATIENT::79186ae4dd934def	ineligible	counts_not_technically_available|observation_count_unavailable|record_status_not_current	f2f32f1ef58841462041dc6b523d2b3be785177bb615570eff296536410060c0
HEST::SPA104	013_HEST	HEST_STUDY::85ef289e4d85fd28	HEST_STUDY::85ef289e4d85fd28::PATIENT::79186ae4dd934def	ineligible	counts_not_technically_available|observation_count_unavailable|record_status_not_current	9897a57db3708eb8df02daa3af592cdeeae3eebccd591514ff6c85e123c1cb2c
HEST::SPA87	013_HEST	HEST_STUDY::85ef289e4d85fd28	HEST_STUDY::85ef289e4d85fd28::PATIENT::7d319114ec8c9adb	ineligible	counts_not_technically_available|observation_count_unavailable|record_status_not_current	8832538facbf81a5de3e4893428ff3728cd4919e05ef42587a1d1ace2ef0bfcf
HEST::SPA88	013_HEST	HEST_STUDY::85ef289e4d85fd28	HEST_STUDY::85ef289e4d85fd28::PATIENT::7d319114ec8c9adb	ineligible	counts_not_technically_available|observation_count_unavailable|record_status_not_current	7ace2a3b5a2815ddfa1397d999051a2102cc8a5fb7ee9e818ebde67d3c4f12f9
HEST::SPA89	013_HEST	HEST_STUDY::85ef289e4d85fd28	HEST_STUDY::85ef289e4d85fd28::PATIENT::7d319114ec8c9adb	ineligible	counts_not_technically_available|observation_count_unavailable|record_status_not_current	a2d4b6a1d30e824b8bb1b37425e29d9568680a6bf8014a01f692df803281bce5
HEST::SPA51	013_HEST	HEST_STUDY::85ef289e4d85fd28	HEST_STUDY::85ef289e4d85fd28::PATIENT::87e9b6cc7d55acd8	ineligible	counts_not_technically_available|observation_count_unavailable|record_status_not_current	f903139b4d4cca4db7995f8db07adaf5a674cba6edd7b975013dc04b4bfb120a
HEST::SPA52	013_HEST	HEST_STUDY::85ef289e4d85fd28	HEST_STUDY::85ef289e4d85fd28::PATIENT::87e9b6cc7d55acd8	ineligible	counts_not_technically_available|observation_count_unavailable|record_status_not_current	acc57148ab4768b32b33b6e3520bec1d5721555386e05be47576d8bcd7bb2198
HEST::SPA53	013_HEST	HEST_STUDY::85ef289e4d85fd28	HEST_STUDY::85ef289e4d85fd28::PATIENT::87e9b6cc7d55acd8	ineligible	counts_not_technically_available|observation_count_unavailable|record_status_not_current	2e9c8db09dc7171f00b9ad32d36a6f1b02963f0b5158a778b404b5917e09bf0f
HEST::SPA84	013_HEST	HEST_STUDY::85ef289e4d85fd28	HEST_STUDY::85ef289e4d85fd28::PATIENT::91d3ddbab96cf6c6	ineligible	counts_not_technically_available|observation_count_unavailable|record_status_not_current	15bdc0d4bb05ef99a59c57921929e63a41eeb2c36f4117bcdcd40f10486e3d5f
HEST::SPA85	013_HEST	HEST_STUDY::85ef289e4d85fd28	HEST_STUDY::85ef289e4d85fd28::PATIENT::91d3ddbab96cf6c6	ineligible	counts_not_technically_available|observation_count_unavailable|record_status_not_current	29a988eb07593062a23257942951d37211ce497beffdcfac68a49d1e0ef17eab
HEST::SPA86	013_HEST	HEST_STUDY::85ef289e4d85fd28	HEST_STUDY::85ef289e4d85fd28::PATIENT::91d3ddbab96cf6c6	ineligible	counts_not_technically_available|observation_count_unavailable|record_status_not_current	f50688a06a786db55cb0f1606acd2d0713b37a913e177174226834faa47424a8
HEST::SPA75	013_HEST	HEST_STUDY::85ef289e4d85fd28	HEST_STUDY::85ef289e4d85fd28::PATIENT::9b0a7e34c2d00b0d	ineligible	counts_not_technically_available|observation_count_unavailable|record_status_not_current	42450f4306be2baa244235552b3011f917210e2a5d105cb350423154b8728ff9
HEST::SPA76	013_HEST	HEST_STUDY::85ef289e4d85fd28	HEST_STUDY::85ef289e4d85fd28::PATIENT::9b0a7e34c2d00b0d	ineligible	counts_not_technically_available|observation_count_unavailable|record_status_not_current	9ec6450988d9861185f8d4cde5fa75808a6c7ff16963fbfa8138b63aa9bcb32e
HEST::SPA77	013_HEST	HEST_STUDY::85ef289e4d85fd28	HEST_STUDY::85ef289e4d85fd28::PATIENT::9b0a7e34c2d00b0d	ineligible	counts_not_technically_available|observation_count_unavailable|record_status_not_current	b1679bc5670fe2a3237954f3dda5cb3a1a4c9414ac4bad38477beb270110b56f
HEST::SPA63	013_HEST	HEST_STUDY::85ef289e4d85fd28	HEST_STUDY::85ef289e4d85fd28::PATIENT::a73a784b2b0e3dba	ineligible	counts_not_technically_available|observation_count_unavailable|record_status_not_current	c75d910d7c5eecbc72535d093a59920d5ca2c29fa73908ed373b9d05d630cf40
HEST::SPA64	013_HEST	HEST_STUDY::85ef289e4d85fd28	HEST_STUDY::85ef289e4d85fd28::PATIENT::a73a784b2b0e3dba	ineligible	counts_not_technically_available|observation_count_unavailable|record_status_not_current	fabfe874fc22ffa9787b579f334f4ee85e2564a12fa0d6218434e7c6649887de
HEST::SPA65	013_HEST	HEST_STUDY::85ef289e4d85fd28	HEST_STUDY::85ef289e4d85fd28::PATIENT::a73a784b2b0e3dba	ineligible	counts_not_technically_available|observation_count_unavailable|record_status_not_current	f180a5dc4f8944219da9b94a9b8361c8a0ef592e29864c1f3eb7334d92dfce8e
HEST::SPA116	013_HEST	HEST_STUDY::85ef289e4d85fd28	HEST_STUDY::85ef289e4d85fd28::PATIENT::af973ce63bbde720	ineligible	counts_not_technically_available|observation_count_unavailable|record_status_not_current	cb47f41a19b8c179c2d653edaf2151e4417b67c84acab95592a0062e8d3a04a2
HEST::SPA117	013_HEST	HEST_STUDY::85ef289e4d85fd28	HEST_STUDY::85ef289e4d85fd28::PATIENT::af973ce63bbde720	ineligible	counts_not_technically_available|observation_count_unavailable|record_status_not_current	1b16f48d755028f460f3bdbb46c4d9332434363682356c243ee18cd2aa72597f
HEST::SPA118	013_HEST	HEST_STUDY::85ef289e4d85fd28	HEST_STUDY::85ef289e4d85fd28::PATIENT::af973ce63bbde720	ineligible	counts_not_technically_available|observation_count_unavailable|record_status_not_current	17cf01bad57aec54de36b90bb1195d77a94c9c330212c7ded71271ee6ccfdf83
HEST::SPA72	013_HEST	HEST_STUDY::85ef289e4d85fd28	HEST_STUDY::85ef289e4d85fd28::PATIENT::b9cb2674d2ea89eb	ineligible	counts_not_technically_available|observation_count_unavailable|record_status_not_current	a2aaf8852b93ad59be9ee5d40128ffcbfc14c597e95bc88a126b95b7ce937fd9
HEST::SPA73	013_HEST	HEST_STUDY::85ef289e4d85fd28	HEST_STUDY::85ef289e4d85fd28::PATIENT::b9cb2674d2ea89eb	ineligible	counts_not_technically_available|observation_count_unavailable|record_status_not_current	53b18a4939739c799d6d103a87b8a187fe6ade0d9858da7f62313cdf3c718950
HEST::SPA74	013_HEST	HEST_STUDY::85ef289e4d85fd28	HEST_STUDY::85ef289e4d85fd28::PATIENT::b9cb2674d2ea89eb	ineligible	counts_not_technically_available|observation_count_unavailable|record_status_not_current	c086cefc618b17fddc303e17ed52ea8f422cf4ac1e9c819984676786f2daf154
HEST::SPA113	013_HEST	HEST_STUDY::85ef289e4d85fd28	HEST_STUDY::85ef289e4d85fd28::PATIENT::bb4d09417c2a9632	ineligible	counts_not_technically_available|observation_count_unavailable|record_status_not_current	6046506df7449af99b1fae965cc99bf8203c49af55b363043a963abe4eb34e59
HEST::SPA114	013_HEST	HEST_STUDY::85ef289e4d85fd28	HEST_STUDY::85ef289e4d85fd28::PATIENT::bb4d09417c2a9632	ineligible	counts_not_technically_available|observation_count_unavailable|record_status_not_current	3c7f470e79f6055a1ba484d095e06eeaea96381cd504304f2fc06d2af32693b5
HEST::SPA115	013_HEST	HEST_STUDY::85ef289e4d85fd28	HEST_STUDY::85ef289e4d85fd28::PATIENT::bb4d09417c2a9632	ineligible	counts_not_technically_available|observation_count_unavailable|record_status_not_current	e5f2b551efd54724a396e4023fc5fae6f7fce14543ac3240ccee72cfa7f06438
HEST::SPA111	013_HEST	HEST_STUDY::85ef289e4d85fd28	HEST_STUDY::85ef289e4d85fd28::PATIENT::ce2edb0be2138c7b	ineligible	counts_not_technically_available|observation_count_unavailable|record_status_not_current	50a07aafdc7df34a376ebd3c565e977aa6d95f6f573857fe2db64eaf73a822de
HEST::SPA112	013_HEST	HEST_STUDY::85ef289e4d85fd28	HEST_STUDY::85ef289e4d85fd28::PATIENT::ce2edb0be2138c7b	ineligible	counts_not_technically_available|observation_count_unavailable|record_status_not_current	141bc325a5abfb50db1709a4415dc6d564cde6948b20f7f0f4cbbd7fd12dd1d4
HEST::SPA90	013_HEST	HEST_STUDY::85ef289e4d85fd28	HEST_STUDY::85ef289e4d85fd28::PATIENT::d2455e758297b5ec	ineligible	counts_not_technically_available|observation_count_unavailable|record_status_not_current	dd10edf7585d8810dc07d4954cfa9353c4f8e49ee136e288d4ce8d9810d17949
HEST::SPA91	013_HEST	HEST_STUDY::85ef289e4d85fd28	HEST_STUDY::85ef289e4d85fd28::PATIENT::d2455e758297b5ec	ineligible	counts_not_technically_available|observation_count_unavailable|record_status_not_current	77120415452cf0a3214539d85eecd1631e5f889e3dc719df4d8693c36a7579d6
HEST::SPA92	013_HEST	HEST_STUDY::85ef289e4d85fd28	HEST_STUDY::85ef289e4d85fd28::PATIENT::d2455e758297b5ec	ineligible	counts_not_technically_available|observation_count_unavailable|record_status_not_current	ca1e21084134490a7c6bf1d67a615adb1dddfd4f1e42532677eca758bf4a4b0c
HEST::SPA81	013_HEST	HEST_STUDY::85ef289e4d85fd28	HEST_STUDY::85ef289e4d85fd28::PATIENT::dd25470a86821077	ineligible	counts_not_technically_available|observation_count_unavailable|record_status_not_current	e6ed3291fa4653badcae0b8611ddfb7570401b42ed92834f1e41d467516618e7
HEST::SPA82	013_HEST	HEST_STUDY::85ef289e4d85fd28	HEST_STUDY::85ef289e4d85fd28::PATIENT::dd25470a86821077	ineligible	counts_not_technically_available|observation_count_unavailable|record_status_not_current	96f6a5e2b6d80542d14179156adaf9a3c4cf63f3c279c11e86e84db9fb1b2a04
HEST::SPA83	013_HEST	HEST_STUDY::85ef289e4d85fd28	HEST_STUDY::85ef289e4d85fd28::PATIENT::dd25470a86821077	ineligible	counts_not_technically_available|observation_count_unavailable|record_status_not_current	873a7d3389e8292540847bbb2af6e4ef1b03f0aa9bc10c7c35db7e6beb587515
HEST::SPA57	013_HEST	HEST_STUDY::85ef289e4d85fd28	HEST_STUDY::85ef289e4d85fd28::PATIENT::eb3de6fc3a55bf6a	ineligible	counts_not_technically_available|observation_count_unavailable|record_status_not_current	37fec575d7d7824adf45ea896f6093790c398a38aad0ccf62342279284127ffb
HEST::SPA58	013_HEST	HEST_STUDY::85ef289e4d85fd28	HEST_STUDY::85ef289e4d85fd28::PATIENT::eb3de6fc3a55bf6a	ineligible	counts_not_technically_available|observation_count_unavailable|record_status_not_current	d9782f128684117c1f5e97dae9391769c5759b6e0b2a40f06799f4d1463354f5
HEST::SPA59	013_HEST	HEST_STUDY::85ef289e4d85fd28	HEST_STUDY::85ef289e4d85fd28::PATIENT::eb3de6fc3a55bf6a	ineligible	counts_not_technically_available|observation_count_unavailable|record_status_not_current	dc2c1e0a9e8f38731ff0be8ce5110799885e0da78144e2a4303fe6c229cd878c
HEST::SPA69	013_HEST	HEST_STUDY::85ef289e4d85fd28	HEST_STUDY::85ef289e4d85fd28::PATIENT::eed65e541f7665f3	ineligible	counts_not_technically_available|observation_count_unavailable|record_status_not_current	1fd4d3095e252fb84c293b1ef34c9469d62a9f763ef7ca31e152ca6dbc83c281
HEST::SPA70	013_HEST	HEST_STUDY::85ef289e4d85fd28	HEST_STUDY::85ef289e4d85fd28::PATIENT::eed65e541f7665f3	ineligible	counts_not_technically_available|observation_count_unavailable|record_status_not_current	84ea66b0ff2772a24758f68b1157ead0b71eba6384a55bd318632eab940e0cc6
HEST::SPA71	013_HEST	HEST_STUDY::85ef289e4d85fd28	HEST_STUDY::85ef289e4d85fd28::PATIENT::eed65e541f7665f3	ineligible	counts_not_technically_available|observation_count_unavailable|record_status_not_current	44492c72ec61135cce5854b2526fa5df9195f50b053a6d69cabb4a263b0b7c4b
HEST::NCBI875	013_HEST	HEST_STUDY::e60ce218897d3e67	HEST_STUDY::e60ce218897d3e67::PATIENT::3ed46a0628664286	ineligible	counts_not_technically_available|observation_count_unavailable|record_status_not_current	3fada2424d21771ac3759c8660909d0f9c2e8b9de058da893cb70338ea763698
HEST::NCBI876	013_HEST	HEST_STUDY::e60ce218897d3e67	HEST_STUDY::e60ce218897d3e67::PATIENT::3ed46a0628664286	ineligible	counts_not_technically_available|observation_count_unavailable|record_status_not_current	4649aa9c8fb2b7cf83c88177a537156ceec162af1b46f6b859a15c968595cc08
HEST::NCBI879	013_HEST	HEST_STUDY::e60ce218897d3e67	HEST_STUDY::e60ce218897d3e67::PATIENT::55c80e0882bfed64	ineligible	counts_not_technically_available|observation_count_unavailable|record_status_not_current	5bba41b95562796063df722135b661d73718f8e17f21f475438e52c4b82cf3d6
HEST::NCBI883	013_HEST	HEST_STUDY::e60ce218897d3e67	HEST_STUDY::e60ce218897d3e67::PATIENT::9fadc49af31e05dc	ineligible	counts_not_technically_available|observation_count_unavailable|record_status_not_current	2222d04ab2f3c1e613eeedb5db2b0c02abb8c6019a204a2051acab1b8869a5f7
HEST::NCBI884	013_HEST	HEST_STUDY::e60ce218897d3e67	HEST_STUDY::e60ce218897d3e67::PATIENT::d607ff2899ef4176	ineligible	counts_not_technically_available|observation_count_unavailable|record_status_not_current	15e37141fd098487e562cbd6d600d61e3998377ff21b660f432f9d7df4172d6d
HEST::ZEN36	013_HEST	HEST_STUDY::fce6a7204f438bee	HEST_STUDY::fce6a7204f438bee::PATIENT::3ed46a0628664286	ineligible	counts_not_technically_available|observation_count_unavailable|record_status_not_current	a97d2a84f1c29f12df684030d7162c0b1836f30cc705e8acbc7bcd8edbadb292
HEST::ZEN40	013_HEST	HEST_STUDY::fce6a7204f438bee	HEST_STUDY::fce6a7204f438bee::PATIENT::3ed46a0628664286	ineligible	counts_not_technically_available|observation_count_unavailable|record_status_not_current	105e3de690c0d7fa8afd8db27ecead981ec5e145673a1c5b554a9b1246240080
HEST::ZEN39	013_HEST	HEST_STUDY::fce6a7204f438bee	HEST_STUDY::fce6a7204f438bee::PATIENT::55c80e0882bfed64	ineligible	counts_not_technically_available|observation_count_unavailable|record_status_not_current	7b3ff92070d25d6a63c5f917d13ecee3b21d7c5c3dd7f5ee27f26853ad9eb152
HEST::ZEN43	013_HEST	HEST_STUDY::fce6a7204f438bee	HEST_STUDY::fce6a7204f438bee::PATIENT::55c80e0882bfed64	ineligible	counts_not_technically_available|observation_count_unavailable|record_status_not_current	9588c44c613a943021587e8688dcfb6a30128846775fd0b89d791fc909e3bc8d
HEST::ZEN37	013_HEST	HEST_STUDY::fce6a7204f438bee	HEST_STUDY::fce6a7204f438bee::PATIENT::61b46903903918c1	ineligible	counts_not_technically_available|observation_count_unavailable|record_status_not_current	673553e90dd48ca07b295fd31ceae85da3d72428ba445f400d11d34b8e7a52ef
HEST::ZEN41	013_HEST	HEST_STUDY::fce6a7204f438bee	HEST_STUDY::fce6a7204f438bee::PATIENT::61b46903903918c1	ineligible	counts_not_technically_available|observation_count_unavailable|record_status_not_current	3b210a5e03308a6d4ecde39d4f4e2cd43ba60ad888117e3a946d350731acc1a0
HEST::ZEN46	013_HEST	HEST_STUDY::fce6a7204f438bee	HEST_STUDY::fce6a7204f438bee::PATIENT::686b7ccc6c2d33f2	ineligible	counts_not_technically_available|observation_count_unavailable|record_status_not_current	8906710c1404921ed48c6970b2d1c202f9eced437f57e24844ca2b9839af9e8d
HEST::ZEN47	013_HEST	HEST_STUDY::fce6a7204f438bee	HEST_STUDY::fce6a7204f438bee::PATIENT::686b7ccc6c2d33f2	ineligible	counts_not_technically_available|observation_count_unavailable|record_status_not_current	5e97f04ba51cefbda7dfaf430a0e46cfcf48e2b4e6fbe15c9f92648e504dd3c6
HEST::ZEN38	013_HEST	HEST_STUDY::fce6a7204f438bee	HEST_STUDY::fce6a7204f438bee::PATIENT::8463db9b7b3e2fbd	ineligible	counts_not_technically_available|observation_count_unavailable|record_status_not_current	50e5daea6eb3acb3ee9d7eb0cbc86c1bbd2578cd5abd1f2dc7b363e3d896c421
HEST::ZEN42	013_HEST	HEST_STUDY::fce6a7204f438bee	HEST_STUDY::fce6a7204f438bee::PATIENT::8463db9b7b3e2fbd	ineligible	counts_not_technically_available|observation_count_unavailable|record_status_not_current	33d76d62e9d1b247646dc345784257314f6f5316be3886d29b6647ccc719a7b9
HEST::ZEN44	013_HEST	HEST_STUDY::fce6a7204f438bee	HEST_STUDY::fce6a7204f438bee::PATIENT::9ef7f98eb1ef3d60	ineligible	counts_not_technically_available|observation_count_unavailable|record_status_not_current	683cd31d276eb021d963561cb413468ca6abe4db40de6a28865d6cf0bc71533c
HEST::ZEN45	013_HEST	HEST_STUDY::fce6a7204f438bee	HEST_STUDY::fce6a7204f438bee::PATIENT::9ef7f98eb1ef3d60	ineligible	counts_not_technically_available|observation_count_unavailable|record_status_not_current	480d1854da53a5997ef8e49859910d3b8d9e2aed44fcb8adb38e72bbea50c98a
HEST::ZEN48	013_HEST	HEST_STUDY::fce6a7204f438bee	HEST_STUDY::fce6a7204f438bee::PATIENT::a6697941506f4e43	ineligible	counts_not_technically_available|observation_count_unavailable|record_status_not_current	32e6a587f1c2d63501176070bc6cdbfc778af36c3215bdc5f6a026d2bbde3629
HEST::ZEN49	013_HEST	HEST_STUDY::fce6a7204f438bee	HEST_STUDY::fce6a7204f438bee::PATIENT::a6697941506f4e43	ineligible	counts_not_technically_available|observation_count_unavailable|record_status_not_current	a9618e223407d77fbf4d08fdd2d6977147a2de6670904e3e1d821733ad3103c8
HEST::NCBI600	013_HEST	HEST	HEST_UNKNOWN::PATIENT::55c80e0882bfed64	ineligible	counts_not_technically_available|observation_count_unavailable|record_status_not_current	82ebfde37c995abb8c32b28fcf953de51da7672870ed2f3364799fd6ffdc7135
HEST::NCBI602	013_HEST	HEST	HEST_UNKNOWN::PATIENT::686b7ccc6c2d33f2	ineligible	counts_not_technically_available|observation_count_unavailable|record_status_not_current	4f54fb5d5f2832a964927381812da322dbb4b49d963c8b660c7838bd9ee5eb65
HEST::TENX140	013_HEST	HEST	HEST_UNKNOWN::PATIENT::87c54dee78e06eb2	ineligible	counts_not_technically_available|observation_count_unavailable|record_status_not_current	0a6f7a8ec6ad52c1cae8ac66b1271a98e19231382a0de677aebe1b2fbea093b3
HEST::TENX94	013_HEST	HEST	HEST_UNKNOWN::PATIENT::87c54dee78e06eb2	ineligible	counts_not_technically_available|observation_count_unavailable|record_status_not_current	30f3a24aeb04fbf4b6b09fdfbcce74048a001b65d318ac3446168fed66f95fc4
HEST::TENX96	013_HEST	HEST	HEST_UNKNOWN::PATIENT::87c54dee78e06eb2	ineligible	counts_not_technically_available|observation_count_unavailable|record_status_not_current	706de2b4ff157c10b6139db6b41c528775af508aa29f54836b4cdef4e117401f
HEST::NCBI601	013_HEST	HEST	HEST_UNKNOWN::PATIENT::9ef7f98eb1ef3d60	ineligible	counts_not_technically_available|observation_count_unavailable|record_status_not_current	c1e9a51c514f3f18409c310f2d44026be9fc76faae4906d400c524b1c8b12a68
HEST::NCBI603	013_HEST	HEST	HEST_UNKNOWN::PATIENT::a6697941506f4e43	ineligible	counts_not_technically_available|observation_count_unavailable|record_status_not_current	3bb04a62a35f479fd087c6bac17eee974cbf5c317dfa1897fb260da07e33393e
HEST::TENX126	013_HEST	HEST	HEST_UNKNOWN::PATIENT::d3d7b232f030f5c1	ineligible	counts_not_technically_available|observation_count_unavailable|record_status_not_current	f07e06862d6bc5ccc343ff9e6b4a7a830502409984e9c6f929ca05da9b666160
HEST::TENX115	013_HEST	HEST	HEST_UNKNOWN::PATIENT::f6d103de0af23116	ineligible	counts_not_technically_available|observation_count_unavailable|record_status_not_current	8f3103dc569ec4f9db9f9c46d3ea4fc8ae1ad1d0a7d4cd4b8fc7e682008334c0
HEST::TENX116	013_HEST	HEST	HEST_UNKNOWN::PATIENT::f6d103de0af23116	ineligible	counts_not_technically_available|observation_count_unavailable|record_status_not_current	27567c8f558d4f241ed48cae987885dcb84c80967a0b15724591fa3f9b2f78bc
HEST::TENX118	013_HEST	HEST	HEST_UNKNOWN::PATIENT::f6d103de0af23116	ineligible	counts_not_technically_available|observation_count_unavailable|record_status_not_current	8ba0c1a2614b049be50d0e94904ca59c57c47734dcffab8e6e93b20aa18fd1b0
